Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=qwen-2.5-7b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1751,352)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10521,698)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4113,351)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1887,153)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3959,427)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3774,408)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3827,895)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11057,365)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10521,698)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4113,351)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1887,200)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4075,708)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3774,518)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3827,744)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11073,434)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11108,990)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4229,516)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1793,466)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4202,1150)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3586,733)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3639,1005)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10483,682)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12195,1864)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4356,1168)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1793,466)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4202,1150)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3586,732)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3639,1005)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10490,684)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(12195,1864)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4356,1168)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1793,312)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3993,778)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3586,691)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3639,760)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10518,554)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(11204,1352)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4147,835)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1975,363)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4471,927)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3950,727)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(4003,1209)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(11647,622)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1975,363)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4625,1019)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1975,363)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4471,927)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(3950,583)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(4003,1209)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(11601,571)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(1975,363)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(4625,1019)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1975,512)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(4733,1468)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=4/5 tokens=(3950,886)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4003,1008)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(11624,770)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1975,512)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4887,1131)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(2049,377)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4605,941)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4098,697)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4151,1135)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(12017,572)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(2049,377)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4759,906)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(2049,377)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4605,941)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4098,820)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(4151,1135)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(13977,550)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(2049,377)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4759,906)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(2049,309)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4537,806)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4098,682)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4151,782)
[RETRY] selfcheckgpt task=real_musique_hop_00083_3hop2__304722_796034_63959 seed=2 attempt 1/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "2010\u0001\u0001年12月1日，温斯顿\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0); retrying in 3s
[RETRY] selfcheckgpt task=real_musique_hop_00083_3hop2__304722_796034_63959 seed=2 attempt 2/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "2010\u0001\u0001年12月1日，温斯顿\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0); retrying in 6s
[RETRY] selfcheckgpt task=real_musique_hop_00083_3hop2__304722_796034_63959 seed=2 attempt 3/5 failed (failed to obtain JSON after 3 attempts: could not parse JSON from model output:
{
  "final_output": "2010\u0001\u0001年12月1日，温斯顿\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0001\u0); retrying in 12s
