Building 60 4-fault (3 hop + 1 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=4 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False} all_resolved=False n_resolved=1/4 tokens=(1721,450)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3224,1133)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3313,1459)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=0 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(9344,735)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=0 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1612,544)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=0 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4108,1320)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1612,544)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3934,1375)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3260,1048)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3313,1459)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(9666,917)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(1612,544)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=1 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'english': True} all_resolved=True n_resolved=4/4 tokens=(4108,1320)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1632,368)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3694,991)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3244,905)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3297,986)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(9398,504)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(1632,368)
  N=4 real_musique_hop_00023_3hop1__749581_443779_52195 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=3/4 tokens=(3848,911)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1634,377)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3747,960)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3268,1004)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3341,919)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(9752,715)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1634,377)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3901,949)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1634,377)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3747,960)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3288,518)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3341,919)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(11186,598)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1634,377)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3901,949)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(1654,657)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(4132,1663)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3288,922)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=react: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3341,1639)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(9737,905)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(1654,657)
  N=4 real_musique_hop_00024_3hop1__438364_443779_52195 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(4286,1146)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1836,108)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3743,440)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3636,301)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3709,1152)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(12333,280)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1836,108)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3897,575)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1836,108)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3743,440)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3636,476)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3709,1152)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(12359,274)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1836,108)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3897,575)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1800,355)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(4057,941)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(3600,548)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(3653,778)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'preamble': True} all_resolved=False n_resolved=3/4 tokens=(12305,526)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(1800,355)
  N=4 real_musique_hop_00025_3hop1__161507_160713_77246 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'preamble': True} all_resolved=False n_resolved=2/4 tokens=(4211,806)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1865,295)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4107,769)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3730,3670)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3783,1088)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(10940,389)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1865,295)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4281,617)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1865,295)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4107,769)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(3750,747)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3783,1088)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(10889,430)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1865,295)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4281,617)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1900,312)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4194,834)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'english': True} all_resolved=False n_resolved=1/4 tokens=(3785,442)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(3818,1105)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(10883,409)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(1900,312)
  N=4 real_musique_hop_00027_3hop1__507961_160713_77246 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'english': True} all_resolved=False n_resolved=2/4 tokens=(4313,900)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1833,373)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(4121,957)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3686,1438)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3739,1366)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(10772,580)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1833,373)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(4275,995)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(1833,373)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(4121,957)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True} all_resolved=False n_resolved=2/4 tokens=(3666,628)
  N=4 real_musique_hop_00030_3hop1__604797_443779_52195 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True} all_resolved=True n_resolved=4/4 tokens=(3739,1366)
