Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1679,692)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,382)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4130,1540)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3630,502)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3738,2503)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10680,596)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,382)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4268,811)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,382)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4130,1540)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3630,700)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3738,2503)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10651,534)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,382)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4268,811)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,620)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4536,1559)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3630,962)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3738,1786)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10639,792)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1815,620)
  N=5 real_musique_hop_00076_3hop1__742464_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4674,1334)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1715,318)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3830,843)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3450,919)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3483,674)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11765,555)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1715,318)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4004,824)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1715,318)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3830,843)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3450,1020)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3483,674)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(10065,541)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1715,318)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4004,824)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1715,135)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3584,454)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3450,668)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(3518,528)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(10031,316)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'bullets': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(9577,620)
  N=5 real_musique_hop_00078_3hop1__469478_15840_36002 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'bullets': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(3738,414)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(4115,828)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=4/5 tokens=(3732,663)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(3785,762)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(13092,886)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4289,699)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(4115,828)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3752,850)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(3785,762)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(13245,1007)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4289,699)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4115,880)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=True n_resolved=5/5 tokens=(3752,1075)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(3785,762)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': False} all_resolved=False n_resolved=2/5 tokens=(13075,842)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(1866,301)
  N=5 real_musique_hop_00080_3hop2__304722_397371_63959 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'concise': True} all_resolved=False n_resolved=3/5 tokens=(4289,699)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4054,693)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3916,627)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3989,1177)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(13429,396)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4188,412)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4054,693)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3916,228)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3989,1177)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(13437,444)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4188,412)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4034,524)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3916,579)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3969,658)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(13719,701)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1976,119)
  N=5 real_musique_hop_00081_3hop2__304722_590317_63959 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(4188,412)
  N=5 real_musique_hop_00083_3hop2__304722_796034_63959 seed=0 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(1878,589)
  N=5 real_musique_hop_00083_3hop2__304722_796034_63959 seed=0 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=True n_resolved=5/5 tokens=(4465,1422)
